time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1986-01-11T20:31:35.650Z,-11.198,123.145,71.4,4.3,mb,,,,1.3,us,usp0002pz9,2014-11-07T00:37:46.973Z,"124 km SSW of Kupang, Indonesia",earthquake,,20.7,,5,reviewed,us,us
1986-01-11T00:45:00.910Z,-11.766,118.18,33,4.2,mb,,,,1,us,usp0002pya,2014-11-07T00:37:46.810Z,"south of Sumbawa, Indonesia",earthquake,,,,2,reviewed,us,us
1986-01-01T17:53:56.600Z,-8.046,122.796,221.2,5,mb,,,,1.2,us,usp0002pp4,2014-11-07T00:37:43.562Z,"90 km NE of Maumere, Indonesia",earthquake,,7.4,,7,reviewed,us,us
1985-12-24T14:53:53.210Z,-9.345,122.934,33,4.4,mb,,,,1.4,us,usp0002pc1,2014-11-07T00:37:39.960Z,"96 km WNW of Naisano Dua, Indonesia",earthquake,,,,4,reviewed,us,us
1985-12-22T17:57:40.770Z,-8.07,124.799,33,4.3,mb,,,,1.2,us,usp0002p8j,2014-11-07T00:37:39.460Z,"74 km NW of Maubara, Timor Leste",earthquake,,,,3,reviewed,us,us
1985-12-15T02:36:24.800Z,-10.083,123.924,64.5,4.9,mb,,,,1.5,us,usp0002nvw,2014-11-07T00:37:37.680Z,"36 km ENE of Kupang, Indonesia",earthquake,,14.9,,9,reviewed,us,us
1985-12-06T05:22:41.520Z,-10.654,124.886,33,4.2,mb,,,,1.2,us,usp0002nkk,2014-11-07T00:37:36.085Z,"109 km SE of Soe, Indonesia",earthquake,,,,2,reviewed,us,us
1985-12-03T12:42:34.420Z,-11.33,118.263,33,5,mb,,,,1.4,us,usp0002ngv,2014-11-07T00:37:34.925Z,"286 km SW of Waingapu, Indonesia",earthquake,,,,17,reviewed,us,us
1985-11-23T14:04:57.130Z,-9.077,124.403,120.7,4.4,mb,,,,1.3,us,usp0002n49,2014-11-07T00:37:30.207Z,"Timor region",earthquake,,12.2,,8,reviewed,us,us
1985-11-19T01:00:14.110Z,-8.411,119.664,192.2,4.7,mb,,,,1.3,us,usp0002mxu,2014-11-07T00:37:29.342Z,"26 km WNW of Labuan Bajo, Indonesia",earthquake,,9.2,,5,reviewed,us,us
1985-11-16T16:49:34.070Z,-8.425,123.352,109.1,4.7,mb,,,,0.6,us,usp0002muu,2014-11-07T00:37:28.971Z,"127 km E of Maumere, Indonesia",earthquake,,17.5,,6,reviewed,us,us
1985-11-09T12:56:12.130Z,-9.818,123.739,26.2,5.8,mw,,,,1.2,us,usp0002mkg,2022-04-27T22:31:02.839Z,"24 km S of Naisano Dua, Indonesia",earthquake,,,,,reviewed,us,hrv
1985-10-28T04:39:42.760Z,-8.472,123.87,136.8,4.2,mb,,,,0.9,us,usp0002m6y,2014-11-07T00:37:21.650Z,"98 km NW of Pante Makasar, Timor Leste",earthquake,,34.6,,3,reviewed,us,us
1985-10-15T19:02:56.250Z,-11.471,119.081,33,4.5,mb,,,,1,us,usp0002ktp,2014-11-07T00:37:19.646Z,"238 km SSW of Waingapu, Indonesia",earthquake,,,,5,reviewed,us,us
1985-10-07T19:27:04.550Z,-11.55,118.134,33,4.7,mb,,,,1.1,us,usp0002kk2,2014-11-07T00:37:18.316Z,"south of Sumbawa, Indonesia",earthquake,,,,6,reviewed,us,us
1985-10-01T05:56:48.550Z,-8.075,120.141,192.2,4.8,mb,,,,1.4,us,usp0002kbc,2014-11-07T00:37:15.378Z,"54 km NNE of Labuan Bajo, Indonesia",earthquake,,13.6,,10,reviewed,us,us
1985-09-26T17:35:26.040Z,-9.289,120.253,33,4.8,mb,,,,1.5,us,usp0002k5k,2014-11-07T00:37:12.716Z,"40 km N of Waingapu, Indonesia",earthquake,,,,9,reviewed,us,us
1985-09-22T18:14:34.220Z,-10.41,123.05,131.4,4.6,mb,,,,1.4,us,usp0002k0f,2014-11-07T00:37:12.040Z,"66 km WSW of Kupang, Indonesia",earthquake,,14.6,,4,reviewed,us,us
1985-09-22T05:15:43.510Z,-8.913,122.367,100.3,5.2,mw,,,,1.2,us,usp0002k00,2016-11-09T23:32:40.956Z,"36 km SSE of Maumere, Indonesia",earthquake,,,,,reviewed,us,hrv
1985-09-22T03:48:32.290Z,-11.293,118.787,33,5,mb,,,,1.5,us,usp0002jzv,2014-11-07T00:37:11.962Z,"242 km SW of Waingapu, Indonesia",earthquake,,,,7,reviewed,us,us
1985-09-17T22:13:47.130Z,-8.168,118.77,33,4.6,mb,,,,1.4,us,usp0002jv1,2014-11-07T00:37:10.795Z,"32 km N of Bima, Indonesia",earthquake,,,,2,reviewed,us,us
1985-09-15T22:58:42.630Z,-10.809,119.298,39.3,5.3,mw,,,,1.3,us,usp0002jtb,2016-11-09T23:29:34.245Z,"165 km SW of Waingapu, Indonesia",earthquake,,,,,reviewed,us,hrv
1985-09-14T00:40:41.280Z,-9.035,120.491,115.8,4.3,mb,,,,0.4,us,usp0002jrj,2014-11-07T00:37:10.118Z,"46 km S of Ruteng, Indonesia",earthquake,,12.1,,2,reviewed,us,us
1985-09-04T06:42:22.240Z,-11.437,119.452,33,4.1,mb,,,,1.1,us,usp0002jdq,2014-11-07T00:37:07.202Z,"216 km SSW of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
1985-08-31T01:44:27.130Z,-11.35,118.779,33,4.2,mb,,,,0.8,us,usp0002j9z,2014-11-07T00:37:04.014Z,"248 km SW of Waingapu, Indonesia",earthquake,,,,3,reviewed,us,us
1985-08-23T05:53:26.870Z,-8.467,119.626,187.9,4.7,mb,,,,1.1,us,usp0002j1j,2014-11-07T00:37:02.809Z,"20 km NE of Komodo, Indonesia",earthquake,,10.3,,5,reviewed,us,us
1985-07-31T22:56:37.990Z,-8.838,120.229,33,4.5,mb,,,,1,us,usp0002h9b,2014-11-07T00:36:54.380Z,"36 km SW of Ruteng, Indonesia",earthquake,,,,5,reviewed,us,us
1985-07-21T12:58:31.810Z,-9.67,118.457,33,4.3,mb,,,,1.1,us,usp0002gz4,2014-11-07T00:36:53.046Z,"125 km S of Dompu, Indonesia",earthquake,,,,1,reviewed,us,us
1985-07-13T16:38:33.440Z,-9.132,123.934,109.2,4.8,mb,,,,1.3,us,usp0002grp,2014-11-07T00:36:51.806Z,"49 km W of Pante Makasar, Timor Leste",earthquake,,10.1,,10,reviewed,us,us
1985-07-11T19:12:05.550Z,-9.255,118.225,96.9,5,mb,,,,1.4,us,usp0002gpv,2014-11-07T00:36:51.608Z,"83 km SSW of Dompu, Indonesia",earthquake,,12.3,,12,reviewed,us,us
1985-07-11T03:14:27.590Z,-8.221,121.066,211.9,5,mb,,,,1.2,us,usp0002gp7,2014-11-07T00:36:51.533Z,"79 km ENE of Ruteng, Indonesia",earthquake,,10.6,,13,reviewed,us,us
1985-07-09T04:09:44.940Z,-9.296,124.223,33,5.1,mb,,,,1.5,us,usp0002gmh,2014-11-07T00:36:51.322Z,"20 km WSW of Pante Makasar, Timor Leste",earthquake,,,,4,reviewed,us,us
1985-07-07T03:51:29.550Z,-10.224,124.381,33,3.8,mb,,,,1.2,us,usp0002ght,2014-11-07T00:36:50.881Z,"41 km SSE of Soe, Indonesia",earthquake,,,,1,reviewed,us,us
1985-07-01T22:43:36.910Z,-8.555,119.01,161.1,3.6,mb,,,,0.8,us,usp0002gat,2014-11-07T00:36:48.456Z,"32 km ESE of Bima, Indonesia",earthquake,,32.5,,1,reviewed,us,us
1985-06-29T20:57:11.540Z,-9.519,119.291,42,3.3,mb,,,,0.7,us,usp0002g95,2014-11-07T00:36:46.087Z,"105 km SSW of Komodo, Indonesia",earthquake,,19.5,,1,reviewed,us,us
1985-06-27T13:55:20.420Z,-8.792,124.106,33,4.1,mb,,,,1.2,us,usp0002g72,2014-11-07T00:36:45.815Z,"Kepulauan Alor, Indonesia",earthquake,,,,1,reviewed,us,us
1985-06-25T13:21:10.430Z,-10.767,123.585,33,4.6,mb,,,,1.6,us,usp0002g4z,2014-11-07T00:36:45.530Z,"65 km S of Kupang, Indonesia",earthquake,,,,2,reviewed,us,us
1985-06-24T08:01:12.670Z,-11.425,118.454,33,4,mb,,,,1.1,us,usp0002g3t,2014-11-07T00:36:45.326Z,"278 km SW of Waingapu, Indonesia",earthquake,,,,3,reviewed,us,us
1985-06-23T22:21:48.820Z,-8.939,124.233,117.2,4.4,mb,,,,1.1,us,usp0002g3g,2014-11-07T00:36:45.285Z,"33 km NNW of Pante Makasar, Timor Leste",earthquake,,37.2,,2,reviewed,us,us
1985-06-18T05:59:17.980Z,-8.63,123.714,33,4.8,mb,,,,1.6,us,usp0002fyg,2014-11-07T00:36:44.305Z,"96 km NW of Pante Makasar, Timor Leste",earthquake,,,,5,reviewed,us,us
1985-06-13T13:51:56.770Z,-8.057,120.209,234.1,4.8,mb,,,,0.9,us,usp0002fte,2014-11-07T00:36:43.726Z,"60 km NE of Labuan Bajo, Indonesia",earthquake,,10.6,,5,reviewed,us,us
1985-06-07T12:47:12.530Z,-8.442,122.034,195.9,5.2,mb,,,,1.3,us,usp0002fmj,2014-11-07T00:36:42.762Z,"27 km NW of Maumere, Indonesia",earthquake,,10.5,,11,reviewed,us,us
1985-06-03T15:16:19.190Z,-8.781,123.902,33,5.1,mb,,,,1.3,us,usp0002ffz,2014-11-07T00:36:41.446Z,"70 km NW of Pante Makasar, Timor Leste",earthquake,,,,4,reviewed,us,us
1985-06-01T20:38:39.160Z,-11.105,119.409,33,4.8,mb,,,,0.8,us,usp0002fe4,2014-11-07T00:36:40.012Z,"185 km SSW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1985-05-30T14:41:41.850Z,-11.58,118.016,33,4.5,mb,,,,1.5,us,usp0002fbd,2014-11-07T00:36:37.485Z,"south of Sumbawa, Indonesia",earthquake,,,,1,reviewed,us,us
1985-05-20T02:45:33.080Z,-10.312,118.742,33,2.7,ml,,,,1.5,us,usp0002f02,2014-11-07T00:36:36.202Z,"181 km WSW of Waingapu, Indonesia",earthquake,,,,,reviewed,us,ldg
1985-05-15T15:03:53.410Z,-8.903,118.621,33,4.2,mb,,,,1.2,us,usp0002evg,2014-11-07T00:36:35.548Z,"44 km SSE of Dompu, Indonesia",earthquake,,,,2,reviewed,us,us
1985-05-15T00:04:34.450Z,-8.444,119.908,194.5,4.3,mb,,,,1.4,us,usp0002eum,2014-11-07T00:36:35.111Z,"6 km NNE of Labuan Bajo, Indonesia",earthquake,,15.4,,4,reviewed,us,us
1985-05-09T11:13:43.700Z,-10.386,120.281,33,5.1,mb,,,,1.3,us,usp0002ekj,2014-11-07T00:36:33.895Z,"80 km S of Waingapu, Indonesia",earthquake,,,,14,reviewed,us,us
1985-05-08T17:25:54.610Z,-8.702,118.513,116.3,4.6,mb,,,,0.6,us,usp0002ejg,2014-11-07T00:36:33.738Z,"19 km SSE of Dompu, Indonesia",earthquake,,13.8,,4,reviewed,us,us
1985-05-07T11:17:04.280Z,-9.303,118.692,101.3,4.8,mb,,,,1.3,us,usp0002ehn,2014-11-07T00:36:33.568Z,"88 km SSE of Dompu, Indonesia",earthquake,,16.3,,4,reviewed,us,us
1985-05-06T16:21:31.210Z,-11.927,122.284,33,4.3,mb,,,,1.1,us,usp0002egr,2014-11-07T00:36:33.292Z,"242 km SW of Kupang, Indonesia",earthquake,,,,1,reviewed,us,us
1985-04-28T07:31:45.840Z,-9.476,122.201,33,4.6,mb,,,,1.1,us,usp0002e89,2014-11-07T00:36:29.010Z,"91 km SE of Ende, Indonesia",earthquake,,,,2,reviewed,us,us
1985-04-27T17:53:11.570Z,-8.766,118.575,110.5,3.3,mb,,,,0.5,us,usp0002e7s,2014-11-07T00:36:28.939Z,"28 km SSE of Dompu, Indonesia",earthquake,,20.1,,1,reviewed,us,us
1985-04-25T16:17:40.080Z,-11.392,118.892,33,4.7,mb,,,,1.6,us,usp0002e5k,2014-11-07T00:36:28.550Z,"243 km SW of Waingapu, Indonesia",earthquake,,,,7,reviewed,us,us
1985-04-19T04:50:12.800Z,-10.552,124.403,33,5.2,mb,,,,1.2,us,usp0002dxk,2014-11-07T00:36:27.278Z,"77 km S of Soe, Indonesia",earthquake,,,,3,reviewed,us,us
1985-04-08T22:04:38.870Z,-9.77,120.151,33,4.6,mb,,,,1.5,us,usp0002dkw,2014-11-07T00:36:25.840Z,"17 km SW of Waingapu, Indonesia",earthquake,,,,3,reviewed,us,us
1985-04-01T04:54:28.640Z,-8.407,123.647,33,5,mb,,,,1.3,us,usp0002dbv,2014-11-07T00:36:22.482Z,"119 km NW of Pante Makasar, Timor Leste",earthquake,,,,1,reviewed,us,us
1985-03-17T14:13:33.060Z,-8.153,124.045,181.1,4.7,mb,,,,1.5,us,usp0002czh,2014-11-07T00:36:19.260Z,"121 km NNW of Pante Makasar, Timor Leste",earthquake,,23.9,,2,reviewed,us,us
1985-03-13T06:36:03.220Z,-9.248,123.851,33,4.8,mb,,,,0.9,us,usp0002ctu,2014-11-07T00:36:18.648Z,"39 km NNE of Naisano Dua, Indonesia",earthquake,,,,6,reviewed,us,us
1985-03-06T19:19:05.980Z,-9.067,124.411,122.3,4.2,mb,,,,1.5,us,usp0002chm,2014-11-07T00:36:17.254Z,"15 km NNE of Pante Makasar, Timor Leste",earthquake,,12.8,,2,reviewed,us,us
1985-02-24T01:46:13.330Z,-8.045,119.762,183.1,4.4,mb,,,,1,us,usp0002c68,2014-11-07T00:36:11.779Z,"51 km NNW of Labuan Bajo, Indonesia",earthquake,,25.1,,5,reviewed,us,us
1985-02-18T03:56:23.730Z,-8.301,119.799,186.6,5.1,mb,,,,1.2,us,usp0002c01,2014-11-07T00:36:11.002Z,"23 km NNW of Labuan Bajo, Indonesia",earthquake,,8.3,,12,reviewed,us,us
1985-02-04T18:38:44.490Z,-8.805,120.28,140.8,4.9,mb,,,,1.2,us,usp0002bmq,2014-11-07T00:36:08.546Z,"29 km SW of Ruteng, Indonesia",earthquake,,10.6,,13,reviewed,us,us
1985-01-27T18:58:39.100Z,-8.337,124.443,187.6,3.5,mb,,,,1.2,us,usp0002bem,2014-11-07T00:36:04.383Z,"89 km WNW of Maubara, Timor Leste",earthquake,,21.1,,1,reviewed,us,us
1985-01-26T13:55:56.560Z,-8.885,124.061,33,4.7,mb,,,,1.4,us,usp0002bdj,2014-11-07T00:36:04.260Z,"49 km NW of Pante Makasar, Timor Leste",earthquake,,,,3,reviewed,us,us
1985-01-25T08:26:33.540Z,-10.478,120.38,33,5.2,mb,,,,1.2,us,usp0002bbz,2014-11-07T00:36:04.057Z,"91 km S of Waingapu, Indonesia",earthquake,,,,8,reviewed,us,us
1985-01-22T11:45:54.710Z,-9.2,119.271,33,3.5,mb,,,,1.3,us,usp0002b9d,2014-11-07T00:36:03.712Z,"71 km SSW of Komodo, Indonesia",earthquake,,,,1,reviewed,us,us
1985-01-20T03:12:45.840Z,-9.646,122.536,33,5,mb,,,,1.1,us,usp0002b6y,2014-11-07T00:36:03.115Z,"118 km SSE of Maumere, Indonesia",earthquake,,,,15,reviewed,us,us
1985-01-18T19:26:19.880Z,-11.404,118.585,33,4.7,mb,,,,1,us,usp0002b5r,2014-11-07T00:36:02.710Z,"266 km SW of Waingapu, Indonesia",earthquake,,,,3,reviewed,us,us
1984-12-22T10:50:29.340Z,-9.179,123.983,33,5.1,mb,,,,1.3,us,usp0002aar,2014-11-07T00:35:53.788Z,"44 km W of Pante Makasar, Timor Leste",earthquake,,,,17,reviewed,us,us
1984-12-19T16:42:55.750Z,-9.101,119.095,106,4.7,mb,,,,1.3,us,usp0002a81,2014-11-07T00:35:53.466Z,"71 km SW of Komodo, Indonesia",earthquake,,8.6,,9,reviewed,us,us
1984-12-17T20:35:58.400Z,-10.336,119.461,33,4.3,mb,,,,1.5,us,usp0002a5c,2014-11-07T00:35:52.989Z,"115 km SW of Waingapu, Indonesia",earthquake,,,,3,reviewed,us,us
1984-12-15T01:13:45.580Z,-8.014,122.768,194.8,4.4,mb,,,,0.9,us,usp0002a1t,2014-11-07T00:35:52.600Z,"90 km NE of Maumere, Indonesia",earthquake,,23.6,,2,reviewed,us,us
1984-12-10T11:07:16.290Z,-9.009,124.044,33,4.9,mb,,,,1.2,us,usp00029xf,2014-11-07T00:35:51.125Z,"Timor region",earthquake,,,,11,reviewed,us,us
1984-11-29T13:20:07.590Z,-11.614,123.952,33,5,mb,,,,1.3,us,usp00029kw,2014-11-07T00:35:45.326Z,"164 km SSE of Kupang, Indonesia",earthquake,,,,9,reviewed,us,us
1984-11-25T18:57:46.750Z,-9.178,123.226,33,4.1,mb,,,,1.4,us,usp00029f6,2014-11-07T00:35:44.777Z,"75 km NW of Naisano Dua, Indonesia",earthquake,,,,3,reviewed,us,us
1984-11-25T01:47:13.320Z,-10.873,119.361,33,3.5,mb,,,,1.2,us,usp00029ec,2014-11-07T00:35:44.708Z,"166 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1984-11-16T22:52:50.390Z,-9.479,124.171,121.8,3.5,mb,,,,0.3,us,usp000294m,2014-11-07T00:35:43.019Z,"33 km W of Kefamenanu, Indonesia",earthquake,,8.4,,2,reviewed,us,us
1984-11-16T00:53:15.420Z,-9.638,124.266,33,4,mb,,,,0.7,us,usp0002942,2014-11-07T00:35:42.944Z,"24 km N of Soe, Indonesia",earthquake,,,,1,reviewed,us,us
1984-11-13T10:59:52.730Z,-9.598,124.938,43.9,4.7,mb,,,,0.8,us,usp0002916,2014-11-07T00:35:42.554Z,"47 km SW of Suai, Timor Leste",earthquake,,9.7,,4,reviewed,us,us
1984-11-11T03:11:13.790Z,-11.477,118.095,33,5.2,mb,,,,1.2,us,usp00028z2,2014-11-07T00:35:42.208Z,"south of Sumbawa, Indonesia",earthquake,,,,7,reviewed,us,us
1984-11-02T10:08:07.410Z,-11.438,119.471,33,4.9,mb,,,,1.4,us,usp00028qw,2014-11-07T00:35:40.131Z,"south of Sumba, Indonesia",earthquake,,,,7,reviewed,us,us
1984-10-31T22:51:59.100Z,-8.679,118.49,123.1,3.7,mb,,,,1.4,us,usp00028pn,2014-11-07T00:35:37.396Z,"16 km S of Dompu, Indonesia",earthquake,,29.2,,1,reviewed,us,us
1984-10-28T07:35:15.660Z,-11.389,121.71,33,3.7,mb,,,,0.8,us,usp00028k4,2014-11-07T00:35:36.868Z,"247 km WSW of Kupang, Indonesia",earthquake,,,,1,reviewed,us,us
1984-10-23T04:18:02.520Z,-8.302,118.932,174.1,4.8,mb,,,,1.1,us,usp00028dr,2014-11-07T00:35:36.087Z,"28 km NE of Bima, Indonesia",earthquake,,5.6,,7,reviewed,us,us
1984-10-20T16:20:58.990Z,-9.064,122.702,77.7,4.6,mb,,,,1.2,us,usp00028b6,2014-11-07T00:35:35.778Z,"72 km SE of Maumere, Indonesia",earthquake,,11.2,,2,reviewed,us,us
1984-10-18T08:31:56.570Z,-11.037,119.364,33,4.6,mb,,,,1.2,us,usp000288t,2014-11-07T00:35:35.344Z,"181 km SSW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1984-10-07T01:48:35.530Z,-10.313,122.353,118.5,3.7,mb,,,,0.9,us,usp00027z2,2014-11-07T00:35:33.331Z,"138 km W of Kupang, Indonesia",earthquake,,7.9,,1,reviewed,us,us
1984-10-04T16:31:53.440Z,-9.809,118.787,34.2,6.3,mw,,,,1.2,us,usp00027x6,2022-04-27T23:10:20.304Z,"145 km SSE of Dompu, Indonesia",earthquake,,,,,reviewed,us,hrv
1984-10-03T18:46:18.980Z,-11.504,118.806,33,4.2,mb,,,,1.5,us,usp00027wc,2014-11-07T00:35:32.415Z,"259 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1984-09-25T08:19:57.520Z,-8.731,124.219,160.6,4.8,mb,,,,1.2,us,usp00027pv,2014-11-07T00:35:28.867Z,"54 km NNW of Pante Makasar, Timor Leste",earthquake,,19.5,,3,reviewed,us,us
1984-09-18T17:55:55.690Z,-10.548,123.288,80.6,4.5,mb,,,,1.2,us,usp00027gb,2014-11-07T00:35:27.365Z,"54 km SW of Kupang, Indonesia",earthquake,,5.8,,4,reviewed,us,us
1984-09-13T21:56:56.360Z,-8.223,119.708,193.3,4.6,mb,,,,1.3,us,usp00027c8,2014-11-07T00:35:26.606Z,"36 km NNW of Labuan Bajo, Indonesia",earthquake,,6,,6,reviewed,us,us
1984-09-05T09:32:12.350Z,-8.056,121.779,201.1,6,mw,,,,1.2,us,usp0002735,2022-04-27T23:11:53.649Z,"78 km NW of Maumere, Indonesia",earthquake,,3.6,,,reviewed,us,hrv
1984-09-05T04:33:23.730Z,-10.119,124.124,33,4.5,mb,,,,0.8,us,usp000272p,2014-11-07T00:35:24.647Z,"33 km SSW of Soe, Indonesia",earthquake,,,,1,reviewed,us,us
1984-09-05T03:44:21.140Z,-10.272,124.442,33,4.6,mb,,,,1.1,us,usp000272n,2014-11-07T00:35:24.643Z,"48 km SSE of Soe, Indonesia",earthquake,,,,1,reviewed,us,us
1984-09-02T12:20:58.540Z,-8.339,119.476,33,4.3,mb,,,,0.1,us,usp00026ze,2014-11-07T00:35:23.966Z,"27 km N of Komodo, Indonesia",earthquake,,,,2,reviewed,us,us
1984-09-01T23:58:12.570Z,-10.447,120.477,64.1,4.6,mb,,,,0.8,us,usp00026ym,2014-11-07T00:35:23.847Z,"90 km SSE of Waingapu, Indonesia",earthquake,,5.4,,3,reviewed,us,us
1984-08-29T18:45:28.530Z,-8.78,120.468,132.7,5,mb,,,,1.3,us,usp00026uu,2014-11-07T00:35:20.631Z,"18 km S of Ruteng, Indonesia",earthquake,,4.4,,10,reviewed,us,us
1984-08-26T19:16:08.620Z,-10.463,120.822,89,4.5,mb,,,,0.9,us,usp00026rr,2014-11-07T00:35:20.325Z,"108 km SE of Waingapu, Indonesia",earthquake,,8,,2,reviewed,us,us
1984-08-26T16:52:52.420Z,-10.825,120.447,57.5,4.6,mb,,,,1.4,us,usp00026rk,2014-11-07T00:35:20.314Z,"130 km S of Waingapu, Indonesia",earthquake,,9.7,,2,reviewed,us,us
1984-08-25T09:29:13.520Z,-9.395,119.451,75,3.3,mb,,,,0.7,us,usp00026q8,2014-11-07T00:35:20.127Z,"89 km S of Komodo, Indonesia",earthquake,,7.6,,1,reviewed,us,us
1984-08-22T02:35:27.570Z,-10.023,122.744,33,3.7,mb,,,,1.3,us,usp00026kt,2014-11-07T00:35:19.706Z,"95 km W of Kupang, Indonesia",earthquake,,,,1,reviewed,us,us
1984-07-25T10:58:46.590Z,-11.72,119.908,33,3.3,mb,,,,1,us,usp00025ze,2014-11-07T00:35:12.801Z,"231 km S of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
1984-07-21T13:02:49.100Z,-10.155,121.536,33,4.1,mb,,,,1.5,us,usp00025w6,2014-11-07T00:35:12.355Z,"145 km S of Ende, Indonesia",earthquake,,,,1,reviewed,us,us
1984-07-20T11:43:06.720Z,-8.426,121.633,70.1,4.3,mb,,,,1,us,usp00025v9,2014-11-07T00:35:12.182Z,"46 km N of Ende, Indonesia",earthquake,,7,,2,reviewed,us,us
1984-07-18T03:05:50.110Z,-11.48,118.307,33,3.9,mb,,,,0.7,us,usp00025tu,2014-11-07T00:35:11.945Z,"294 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1984-07-10T19:30:22.160Z,-9.365,123.707,33,5,mb,,,,1.2,us,usp00025n8,2014-11-07T00:35:11.034Z,"26 km NNW of Naisano Dua, Indonesia",earthquake,,,,11,reviewed,us,us
1984-07-07T20:30:10.500Z,-11.403,118.808,33,5.3,mb,,,,1.3,us,usp00025hp,2014-11-07T00:35:10.071Z,"250 km SW of Waingapu, Indonesia",earthquake,,,,8,reviewed,us,us
1984-07-05T03:37:33.110Z,-9.92,119.142,33,5.4,mb,,,,1.3,us,usp00025gj,2014-11-07T00:35:09.674Z,"126 km WSW of Waingapu, Indonesia",earthquake,,,,5,reviewed,us,us
1984-06-27T19:49:01.880Z,-11.532,119.984,33,5.1,mb,,,,1.3,us,usp00025bd,2014-11-07T00:35:05.015Z,"209 km S of Waingapu, Indonesia",earthquake,,,,4,reviewed,us,us
1984-06-27T15:05:27.350Z,-11.67,119.722,33,5.3,mb,,,,1.2,us,usp00025b3,2014-11-07T00:35:04.987Z,"230 km SSW of Waingapu, Indonesia",earthquake,,,,4,reviewed,us,us
1984-06-27T14:28:10.560Z,-11.563,119.96,33,5,mb,,,,1.3,us,usp00025b1,2014-11-07T00:35:04.983Z,"213 km S of Waingapu, Indonesia",earthquake,,,,5,reviewed,us,us
1984-06-23T21:07:24.680Z,-9.848,123.494,33,4.3,mb,,,,1.3,us,usp000257f,2014-11-07T00:35:04.518Z,"37 km NNW of Kupang, Indonesia",earthquake,,,,1,reviewed,us,us
1984-06-09T05:52:40.220Z,-8.474,120.73,30.5,5.1,mb,,,,1.2,us,usp00024x4,2014-11-07T00:35:00.936Z,"32 km ENE of Ruteng, Indonesia",earthquake,,11.1,,8,reviewed,us,us
1984-06-04T21:41:32.250Z,-8.403,124.758,70.7,5,mb,,,,1.1,us,usp00024uy,2014-11-07T00:35:00.174Z,"Kepulauan Alor, Indonesia",earthquake,,7,,6,reviewed,us,us
1984-06-01T11:16:14.540Z,-8.757,122.923,191.8,4.1,mb,,,,0.8,us,usp00024ss,2014-11-07T00:34:58.914Z,"79 km E of Maumere, Indonesia",earthquake,,8.2,,1,reviewed,us,us
1984-05-30T19:06:22.510Z,-11.324,118.84,33,5,mb,,,,0.6,us,usp00024re,2014-11-07T00:34:56.843Z,"241 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1984-05-27T23:38:44.580Z,-8.679,121.759,190.7,4.6,mb,,,,1.3,us,usp00024nx,2014-11-07T00:34:56.469Z,"21 km NNE of Ende, Indonesia",earthquake,,6.2,,6,reviewed,us,us
1984-05-17T09:59:59.010Z,-9.889,122.361,55.7,4.2,mb,,,,1.2,us,usp00024er,2014-11-07T00:34:55.249Z,"Savu Sea",earthquake,,9.8,,2,reviewed,us,us
1984-05-16T02:43:37.680Z,-9.049,124.558,97.8,4.7,mb,,,,1.7,us,usp00024du,2014-11-07T00:34:55.096Z,"25 km NE of Pante Makasar, Timor Leste",earthquake,,10.4,,6,reviewed,us,us
1984-05-06T08:13:23.130Z,-9.694,124.7,86.4,4.9,mb,,,,1.1,us,usp000245t,2014-11-07T00:34:52.594Z,"36 km SE of Kefamenanu, Indonesia",earthquake,,6.9,,4,reviewed,us,us
1984-04-14T18:19:08.160Z,-10.352,124.22,121,4.9,mb,,,,1.4,us,usp00023jh,2014-11-07T00:34:45.930Z,"54 km S of Soe, Indonesia",earthquake,,43.3,,1,reviewed,us,us
1984-04-11T22:39:59.510Z,-9.156,120.797,103.5,4.4,mb,,,,1.3,us,usp00023fk,2014-11-07T00:34:45.605Z,"70 km SSE of Ruteng, Indonesia",earthquake,,9.1,,1,reviewed,us,us
1984-04-11T06:54:57.590Z,-8.68,120.734,33,4.8,mb,,,,1.4,us,usp00023ej,2014-11-07T00:34:45.487Z,"30 km ESE of Ruteng, Indonesia",earthquake,,,,5,reviewed,us,us
1984-03-06T09:17:56.340Z,-11.697,120.815,33,5.1,mb,,,,1.2,us,usp00022ff,2014-11-07T00:34:36.419Z,"233 km SSE of Waingapu, Indonesia",earthquake,,,,7,reviewed,us,us
1984-02-16T10:37:14.010Z,-8.291,122.511,33,4.2,mb,,,,0.9,us,usp0002211,2014-11-07T00:34:30.696Z,"49 km NE of Maumere, Indonesia",earthquake,,,,2,reviewed,us,us
1984-02-01T09:50:46.330Z,-10.132,123.69,59.5,4.9,mb,,,,1.1,us,usp00021qg,2014-11-07T00:34:27.087Z,"10 km ENE of Kupang, Indonesia",earthquake,,5.1,,6,reviewed,us,us
